platform,region,feedback_text,clean_feedback_text,issue_category,star_rating,review_source,urgency,word_count
monzo,unknown,Nice app but it doesn't let me use it on two different phones which it should do and the login code is actually your card pin so that's a security risk even more,nice app but it doesn't let me use it on two different phones which it should do and the login code is actually your card pin so that's a security risk even more,account_access_&_security_issues,3,playstore,High,33
monzo,unknown,"id give 5* easily if monzo fix one issue. when using flex pay and trying to adjust payment plans, you have to do each individual one at a single time. it's time consuming, it takes you back to flex home screen, you can't click multiple or default to pay in 3 months. Fix this and it'll be a 5* as everything else is great.","id give 5* easily if monzo fix one issue. when using flex pay and trying to adjust payment plans, you have to do each individual one at a single time. it's time consuming, it takes you back to flex home screen, you can't click multiple or default to pay in 3 months. fix this and it'll be a 5* as everything else is great.",financial_products,3,playstore,Low,64
monzo,unknown,Subscription for early direct deposit coming soon. If you already had it it is being taken away. good luck,subscription for early direct deposit coming soon. if you already had it it is being taken away. good luck,product_&_feature_feedback,3,playstore,Low,19
monzo,unknown,If I want to increase my ATM limit on Natwest it is done instantly after face verification. Monzo takes a day.,if i want to increase my atm limit on natwest it is done instantly after face verification. monzo takes a day.,kyc,3,playstore,Medium,21
monzo,unknown,A good app is easy to use but it's all run by AI. I say this because I have been with Monzo for over 2 years now. I always pay off my credit card from them yet when I rang up and asked for a larger credit limit and ended up having an email discussion they said that's all I could have. I went on the loan calculator on Monzo and it said I could have an unsecured loan 2.5 times bigger than card limit. So the lesson is it's ok for day to day but ask for something different NO despite seeing my acct,a good app is easy to use but it's all run by ai. i say this because i have been with monzo for over 2 years now. i always pay off my credit card from them yet when i rang up and asked for a larger credit limit and ended up having an email discussion they said that's all i could have. i went on the loan calculator on monzo and it said i could have an unsecured loan 2.5 times bigger than card limit. so the lesson is it's ok for day to day but ask for something different no despite seeing my acct,cards_&_payment_instruments,3,playstore,High,105
monzo,unknown,"Exactly what needed to request money. However, I spent ages trying to find request links I've created. The help page shows this: ""How do I manage payment links and invoices I’ve created? In the app: Head to the ‘Get paid’ tab. You’ll see all the payment links that are due or already paid, ..."" The only problem is: There's nowhere a 'Get paid' link to find. And nothing to find anywhere within the app, so no option to manage created links.","exactly what needed to request money. however, i spent ages trying to find request links i've created. the help page shows this: ""how do i manage payment links and invoices i’ve created? in the app: head to the ‘get paid’ tab. you’ll see all the payment links that are due or already paid, ..."" the only problem is: there's nowhere a 'get paid' link to find. and nothing to find anywhere within the app, so no option to manage created links.",app_performance_&_bugs,3,playstore,Medium,81
monzo,unknown,Good app but for whatever reason they're really pushing biometrics and the only alternative is to use your pin to unlock the app. Seems a really daft feature to use the same pin to unlock and make transactions.,good app but for whatever reason they're really pushing biometrics and the only alternative is to use your pin to unlock the app. seems a really daft feature to use the same pin to unlock and make transactions.,account_access_&_security_issues,3,playstore,High,38
monzo,unknown,"After having used this bank for over 2 years, we have decided to switch. We have loved using them, but now all of the features we have received for free they have now decided to charge for monthly. Where I came from it was free to receive our payroll check 2 days early. Everything is now a subscription. Also, their customer service is slow (takes days to get back to you), & they don't have mobile check deposit anyway. I can get all the same features & more for FREE at Capital One!","after having used this bank for over 2 years, we have decided to switch. we have loved using them, but now all of the features we have received for free they have now decided to charge for monthly. where i came from it was free to receive our payroll check 2 days early. everything is now a subscription. also, their customer service is slow (takes days to get back to you), & they don't have mobile check deposit anyway. i can get all the same features & more for free at capital one!",product_&_feature_feedback,3,playstore,Low,93
monzo,unknown,I have a kids account i can make transitions but i cant transfer anyone money and no one can transfer me money at least they should allow family members but no one .,i have a kids account i can make transitions but i cant transfer anyone money and no one can transfer me money at least they should allow family members but no one .,transaction_issues,3,playstore,High,33
monzo,unknown,"As a bank, they're fine. No major issues in 5 years. They really need to do more UX testing on the app though. I'm tech-proficient and I find myself clicking around on various tabs trying to find/do basic things. It's not intuitive at all. I've been using it for years and I still couldn't tell you where half the stuff is if you asked me.","as a bank, they're fine. no major issues in 5 years. they really need to do more ux testing on the app though. i'm tech-proficient and i find myself clicking around on various tabs trying to find/do basic things. it's not intuitive at all. i've been using it for years and i still couldn't tell you where half the stuff is if you asked me.",product_&_feature_feedback,3,playstore,Low,65
monzo,unknown,I've been with Monzo for several years and my experience is very good. Nice and quick support when you need it. The reason for the 3 star rating is because the savings rates are changing to often which will lead to terminate my account with Monzo. I have to move to another bank with better savings rate sorry Monzo.,i've been with monzo for several years and my experience is very good. nice and quick support when you need it. the reason for the 3 star rating is because the savings rates are changing to often which will lead to terminate my account with monzo. i have to move to another bank with better savings rate sorry monzo.,product_&_feature_feedback,3,playstore,Low,59
monzo,unknown,Great app and easy to use although some features are unorganised and a bit messy which means when you want to pay someone it will take a while to find to them. More worryingly I had my account emptied out through numerous similar purchases in the USA. How this wasn't flagged as suspicious is beyond me. I noticed it the day after but Monzo took two weeks (!) to refund the £7k. I now only keep very small amounts in this account and use Starling instead. Btw I rarely use my card....,great app and easy to use although some features are unorganised and a bit messy which means when you want to pay someone it will take a while to find to them. more worryingly i had my account emptied out through numerous similar purchases in the usa. how this wasn't flagged as suspicious is beyond me. i noticed it the day after but monzo took two weeks (!) to refund the £7k. i now only keep very small amounts in this account and use starling instead. btw i rarely use my card....,product_&_feature_feedback,3,playstore,Low,92
monzo,unknown,"It's worth googling Monzo's issues with fraud and the rate at which it reimburses affected customers. Monzo offers a great app. Unfortunately, the fraud prevention measures limit use. A tax transaction slightly over £10k required additional approval and without evidence of an invoice, it was denied by their ""specialist"" , even though monzo recognised the recipient account details as the official HMRC Cumbernauld office. No such issues with my normal Bank of Scotland account.","it's worth googling monzo's issues with fraud and the rate at which it reimburses affected customers. monzo offers a great app. unfortunately, the fraud prevention measures limit use. a tax transaction slightly over £10k required additional approval and without evidence of an invoice, it was denied by their ""specialist"" , even though monzo recognised the recipient account details as the official hmrc cumbernauld office. no such issues with my normal bank of scotland account.",kyc,3,playstore,Medium,74
monzo,unknown,would it be possible to add a button so that you can hide/ show your balance ? is not really safe every time I open the app everybody can see my balance,would it be possible to add a button so that you can hide/ show your balance ? is not really safe every time i open the app everybody can see my balance,product_&_feature_feedback,4,playstore,Low,32
monzo,unknown,good online banking app but I still don't know how much i get charged when I withdraw over £400 from cash machines in less than a month!,good online banking app but i still don't know how much i get charged when i withdraw over £400 from cash machines in less than a month!,product_&_feature_feedback,4,playstore,Low,27
monzo,unknown,"pretty good except..... unable to delete archived pots so that's quite annoying, also it starts the Android game engine for some reason? I had to go into the games app and remove it from the list.","pretty good except..... unable to delete archived pots so that's quite annoying, also it starts the android game engine for some reason? i had to go into the games app and remove it from the list.",product_&_feature_feedback,4,playstore,Low,36
monzo,unknown,awesome app but can you stop trying to make this like a Spotify like subscription app? Please remove upgrade button feom home screen. This is banking app not Spotify. Why so much push for subscription? can't non subscription user have a good UI without subscription buttons?,awesome app but can you stop trying to make this like a spotify like subscription app? please remove upgrade button feom home screen. this is banking app not spotify. why so much push for subscription? can't non subscription user have a good ui without subscription buttons?,product_&_feature_feedback,4,playstore,Low,46
monzo,unknown,"I had an issue at the till, which instructed me to complete the setup. I was offered two options from the wallet: using the Monzo app or calling the bank. I tried the Monzo app several times, but nothing was offered to complete the setup. So, I chose to call the bank. Still, the automated response said not to call about Apple or Google Wallet, so I ended up deleting the card and then reactivating it.","i had an issue at the till, which instructed me to complete the setup. i was offered two options from the wallet: using the monzo app or calling the bank. i tried the monzo app several times, but nothing was offered to complete the setup. so, i chose to call the bank. still, the automated response said not to call about apple or google wallet, so i ended up deleting the card and then reactivating it.",cards_&_payment_instruments,4,playstore,High,76
monzo,unknown,"Monzo's transaction processing has slowed down significantly, with transfers that were once instant now frequently delayed. This impacts users who rely on quick payments and undermines the overall experience. It's important for Monzo to address this issue promptly, as delays in seeing spending can affect shopping enjoyment. As someone who shops in different shops for a better deal, this can be worrisome. Overall I do really love Monzo it's really easy to use","monzo's transaction processing has slowed down significantly, with transfers that were once instant now frequently delayed. this impacts users who rely on quick payments and undermines the overall experience. it's important for monzo to address this issue promptly, as delays in seeing spending can affect shopping enjoyment. as someone who shops in different shops for a better deal, this can be worrisome. overall i do really love monzo it's really easy to use",transaction_issues,4,playstore,High,73
monzo,unknown,"still excellent app, but could I sugest to add a setting to turn on/off the card pin when trying to open the app? The experience is that slows down opening the app and if there is no network available I can't open at all, pin should still be required for other operations.","still excellent app, but could i sugest to add a setting to turn on/off the card pin when trying to open the app? the experience is that slows down opening the app and if there is no network available i can't open at all, pin should still be required for other operations.",product_&_feature_feedback,4,playstore,Low,52
monzo,south_africa,"hi, I love using Monzo but I've had almost £800 go missing from my account without trace in Zululand, South Africa. I've had this problem in the past and it originates from Road Lodge, Arboretum, Richard's Bay. I've tried contacting the Fraud department at Monzo but it appears that has been hacked too.","hi, i love using monzo but i've had almost £800 go missing from my account without trace in zululand, south africa. i've had this problem in the past and it originates from road lodge, arboretum, richard's bay. i've tried contacting the fraud department at monzo but it appears that has been hacked too.",account_access_&_security_issues,4,playstore,High,53
monzo,unknown,"This app is the best I've used. I've been a customer since 2019 and now have five products with them. The fees (if they have any) are reasonable and everything is clearly worded. Payments, repayments and transaction activities are also very clear. I honestly recommend these to everyone I meet! The cha-ching really is a conversation starter too! I have taken a star off for the customer service wait time. It takes on average 6 to 8 hours to respond and once they respond at 2am!","this app is the best i've used. i've been a customer since 2019 and now have five products with them. the fees (if they have any) are reasonable and everything is clearly worded. payments, repayments and transaction activities are also very clear. i honestly recommend these to everyone i meet! the cha-ching really is a conversation starter too! i have taken a star off for the customer service wait time. it takes on average 6 to 8 hours to respond and once they respond at 2am!",customer_support_experience,4,playstore,Medium,86
monzo,unknown,Signed up and got sent a card but after activating the the card the app won't load. So pointless having an online bank if I can't access it.,signed up and got sent a card but after activating the the card the app won't load. so pointless having an online bank if i can't access it.,cards_&_payment_instruments,4,playstore,High,28
monzo,unknown,"Monzo is generally a great app, but what's annoying is I can't just go and see my previous messages from Monzo. they clearly save them because when I get a notification saying I have a message, I can see them in the chat history. I just want to be able to view my messages more than once because I can't remember what date they said they'll take a refund from my account.","monzo is generally a great app, but what's annoying is i can't just go and see my previous messages from monzo. they clearly save them because when i get a notification saying i have a message, i can see them in the chat history. i just want to be able to view my messages more than once because i can't remember what date they said they'll take a refund from my account.",product_&_feature_feedback,4,playstore,Low,72
monzo,unknown,"it does the job. there's a bit of a learning curve with finding where things are, but otherwise the app works well. My only complaint is that I never get notifications when chatting with support despite having them enabled and that can lead to tickets being closed before the issue is resolved if I forgot to check the app to see if someone has gotten back to me. The actual folks in customer support do a great job though.","it does the job. there's a bit of a learning curve with finding where things are, but otherwise the app works well. my only complaint is that i never get notifications when chatting with support despite having them enabled and that can lead to tickets being closed before the issue is resolved if i forgot to check the app to see if someone has gotten back to me. the actual folks in customer support do a great job though.",product_&_feature_feedback,4,playstore,Low,79
monzo,unknown,"hands down the best banking experience through an app. the penny challenge, the ease of use is incredible. my only complaint is that the savings pot is only 4% when banks are offering between 5/6% for their own savings pots. can you guys also offer a 2p a day saving challenge?","hands down the best banking experience through an app. the penny challenge, the ease of use is incredible. my only complaint is that the savings pot is only 4% when banks are offering between 5/6% for their own savings pots. can you guys also offer a 2p a day saving challenge?",product_&_feature_feedback,4,playstore,Low,51
monzo,unknown,"I wanted to set up my new account and I don't understand why you cannot go back to edit your details... There was no going back for me... I had to register as a person from Afghanistan, who is unemployed, has an annual salary of £1.01, £1.02 including bonuses, has 17 people depending on him and a mortgage for which he is paying 8 pence each month, and who is mainly going to use his account for gambling.","i wanted to set up my new account and i don't understand why you cannot go back to edit your details... there was no going back for me... i had to register as a person from afghanistan, who is unemployed, has an annual salary of £1.01, £1.02 including bonuses, has 17 people depending on him and a mortgage for which he is paying 8 pence each month, and who is mainly going to use his account for gambling.",account_access_&_security_issues,4,playstore,High,78
monzo,unknown,Used this app for about 5 years. Use it as my monthly float account and for using abroad. Never had an issue with it. Easy to use.,used this app for about 5 years. use it as my monthly float account and for using abroad. never had an issue with it. easy to use.,general_inquiries,4,playstore,Low,27
monzo,unknown,"I've now stopped getting notifications through on my phone, the 1 thing I've been really impressed with about Monzo and now that doesn't work, yes my notification settings are all ok","i've now stopped getting notifications through on my phone, the 1 thing i've been really impressed with about monzo and now that doesn't work, yes my notification settings are all ok",general_inquiries,4,playstore,Low,31
monzo,unknown,"Set Monzo up as a backup account to my main bank account. I sometimes transfer £ between the 2. Use Monzo if I've a few £ spare and wanna set aside to build up a wee pot of savings that separate from my main bank account that I use. So far, so good, no problems, and it's a very easy site to navigate and such. Hopefully, over time, I can get accepted for an overdraft facility. Tile will tell. But it is definitely worth setting an account up, as a spare or as your main account.","set monzo up as a backup account to my main bank account. i sometimes transfer £ between the 2. use monzo if i've a few £ spare and wanna set aside to build up a wee pot of savings that separate from my main bank account that i use. so far, so good, no problems, and it's a very easy site to navigate and such. hopefully, over time, i can get accepted for an overdraft facility. tile will tell. but it is definitely worth setting an account up, as a spare or as your main account.",product_&_feature_feedback,4,playstore,Low,96
monzo,unknown,"App message said I'd have until next year to change my phone before their app wouldn't support it anymore. I thought how nice it was to be given plenty of notice 'cause not everyone's rolling in it to buy a new phone every 10 seconds just over an app' s fussiness. THEY LIED. Perhaps a week ago now, the Monzo screen says they've updated & need me to it update to continue with a button to go to Playstore to do so. I get here. It says the update is incompatible with my device! Careless practices.","app message said i'd have until next year to change my phone before their app wouldn't support it anymore. i thought how nice it was to be given plenty of notice 'cause not everyone's rolling in it to buy a new phone every 10 seconds just over an app' s fussiness. they lied. perhaps a week ago now, the monzo screen says they've updated & need me to it update to continue with a button to go to playstore to do so. i get here. it says the update is incompatible with my device! careless practices.",account_access_&_security_issues,4,playstore,High,96
monzo,unknown,"When I tried to access my account from an iPad my account got locked and I was forced to do face recognition which does not work on the iPad (the video is blank).
If your application doesn't work on iPad, please prevent users from installing it, as it is extremely scary to have your account locked for legitimate access.","when i tried to access my account from an ipad my account got locked and i was forced to do face recognition which does not work on the ipad (the video is blank).
if your application doesn't work on ipad, please prevent users from installing it, as it is extremely scary to have your account locked for legitimate access.",product_&_feature_feedback,1,appstore,Low,58
monzo,unknown,"Not sure what I was smoking the night I decided to make this my primary bank account but I can tell you when I found out what it was l'm throwing it out.
I'm waiting for my direct deposit to hit so l can transfer it out of this ""bank"" and close the account completely.
The customer service alone has infuriated me to the point that there isn't even a point in staying with the bank when there are 100 other mobile banks with better service, features and Ul. Attempting to cancel a dispute for a charge that I was able to locate and confirm has been a nightmare. Especially when they are charging $10 a month for ""pro features"" that are provided for completely free by other banks. If you're going to take and sell my data, the least you can do is provide me with a proper experience.
The virtual cards are nice but I get those free with no hassle and great service from Revolut and Chime. That's really the only thing cool about the bank account. The Ul isn't amazing, the ""offers"" are pretty pitiful, and the support chat (which is really more like sending an email since they take forever to respond) just does whatever they want with your request.","not sure what i was smoking the night i decided to make this my primary bank account but i can tell you when i found out what it was l'm throwing it out.
i'm waiting for my direct deposit to hit so l can transfer it out of this ""bank"" and close the account completely.
the customer service alone has infuriated me to the point that there isn't even a point in staying with the bank when there are 100 other mobile banks with better service, features and ul. attempting to cancel a dispute for a charge that i was able to locate and confirm has been a nightmare. especially when they are charging $10 a month for ""pro features"" that are provided for completely free by other banks. if you're going to take and sell my data, the least you can do is provide me with a proper experience.
the virtual cards are nice but i get those free with no hassle and great service from revolut and chime. that's really the only thing cool about the bank account. the ul isn't amazing, the ""offers"" are pretty pitiful, and the support chat (which is really more like sending an email since they take forever to respond) just does whatever they want with your request.",customer_support_experience,1,appstore,Medium,212
monzo,unknown,"Got the app to access the card I received in mail and after 10 or attempts trying to use
MY phone number it kept acting like I didn't have an account and then would tell me the phone number was in use, so I finally used someone else I know's phone number, did the verification and everything, all for it to say it's gonna send me ANOTHER card. I was just simply trying to access the card I already got in the mail. I never heard or even used this app I already have enough finance apps that do work, this is very suspicious and weird.","got the app to access the card i received in mail and after 10 or attempts trying to use
my phone number it kept acting like i didn't have an account and then would tell me the phone number was in use, so i finally used someone else i know's phone number, did the verification and everything, all for it to say it's gonna send me another card. i was just simply trying to access the card i already got in the mail. i never heard or even used this app i already have enough finance apps that do work, this is very suspicious and weird.",cards_&_payment_instruments,1,appstore,High,105
monzo,unknown,"Do not trust this app, they will randomly close your bank account leaving you stranded without your money, they do not protect you against unauthorized transactions, they have horrible customer service, it would be much wiser to try 5/3 or something like that ","do not trust this app, they will randomly close your bank account leaving you stranded without your money, they do not protect you against unauthorized transactions, they have horrible customer service, it would be much wiser to try 5/3 or something like that",transaction_issues,1,appstore,High,43
monzo,unknown,Used this app for a couple months then they rolled out premium and took away my early pay now I have to pay monthly to get paid early switch my direct deposit to PayPal they have better benefits and get paid early with a subscription this app wasn't bad now they just ruined it with greed,used this app for a couple months then they rolled out premium and took away my early pay now i have to pay monthly to get paid early switch my direct deposit to paypal they have better benefits and get paid early with a subscription this app wasn't bad now they just ruined it with greed,product_&_feature_feedback,1,appstore,Low,56
monzo,unknown,"No IBAN, no ACH, no SWIFT, no Zelle, no purpose at all.","no iban, no ach, no swift, no zelle, no purpose at all.",financial_products,1,appstore,Low,12
monzo,unknown,Closed my account with a 1k+ balance nobody to contact when you call it's an automated message emailed them still no answer,closed my account with a 1k+ balance nobody to contact when you call it's an automated message emailed them still no answer,customer_support_experience,1,appstore,Medium,22
monzo,us,"Received notice that my US account was closed with no reason given. Had opened the account primarily for the virtual card benefit and used 2 or 3 times in 6 months. No gambling, crypto or anything that would lead to account closure. Thankfully only kept a small balance.","received notice that my us account was closed with no reason given. had opened the account primarily for the virtual card benefit and used 2 or 3 times in 6 months. no gambling, crypto or anything that would lead to account closure. thankfully only kept a small balance.",account_access_&_security_issues,1,appstore,High,48
monzo,unknown,"MY REVIEW WILL PROBABLY BE DELETED BUT THIS IS SUPPOSED TO BE FOR HONEST REVIEWS SO HERE IS MY HONEST REVIEW OF THIS APP.
CUSTOMER SERVICE 0/10.
CHAT BOT 0/10.
MY DIRECT DEPOSIT STILL HAS YET TO HIT MY ACCOUNT AND I HAVE PROOF OF PAYSTUB AND MONZO SAID THAT MY MONEY HASN'T ""REFLECTED IN MY ACCOUNT"".
•••••
IF YOU HAVE YOUR PAYSTUB, YOU OBVIOUSLY SHOULD HAVE MONEY...SO NOW WE ARE HERE.
CALLING CUSTOMER SERVICE AND THEY WILL SAY YOU'VE ""FAILED VERIFICATION PROCESS"" WHICH IS LITERALLY YOUR NAME/BIRTHDAY SO I DON'T SEE HOW YOU FAIL TO VERIFY YOURSELF....
THEN SEND YOU TO A CHAT BOT WHO WILL SEND SAME RESPONSE ANSWERS OVER AND OVER AGAIN WITHOUT EVER HELPING YOU RESOLVE YOUR ISSUE AT HAND. THIS IS THE MOST POORLY MADE APP AND WOULD NEVER TRUST THEM WITH ANY OF MY INFORMATION AGAIN.
YOU WON'T SPEAK TO A FLUENT ENGLISH SPEAKER EITHER SO DON'T BOTHER.
I GOT TREATED SO POORLY BY CUSTOMER SERVICE AND NEVER GOT MY DIRECT DEPOSIT INTO MY ACCOUNT AND CUSTOMER SERVICE LITERALLY ARGUED WITH ME ABOUT WHERE MY PAYCHECK WAS SUPPOSED TO GO AND EVEN BLAMED MY EMPLOYER WHO ALREADY SENT OUT PAYCHECK TO OTHERS WHO RECIEVED THEIRS BUT NOT ME!? HMMMM...
I AM UNDERGOING AN INVESTIGATION WITH MY LAWYER AT THIS POINT BECAUSE MY MONEY ""DISAPPEARED"" IN THIN AIR.
MY EMPLOYER SHOWED PROOF OF PAYSTUB SENT TO MY BANKING ACCOUNT WITH MONZO AND STILL MONZO CUSTOMER SERVICE EMPLOYEES SAY THEY DO NOT KNOW WHERE MY MONEY IS.
SO MY MONEY I WORKED FOR JUST DISAPPEARED INTO THIN AIR APPARENTLY...
I DO NOT ADVISE DOWNLOADING OR EVEN TRYING BECAUSE MONZO WILL STEAL YOUR MONEY BUT IF THAT IS WHAT YOU ARE INTO, GO AHEAD AND DOWNLOAD.
ITS NOT DEFEMATION OF CHARACTER IF ITS TRUE AND THIS IS AS TRUE AS ONE CAN GET. MONZO IS A JOKE AND WILL BE HEARING FROM MY LAWYER.","my review will probably be deleted but this is supposed to be for honest reviews so here is my honest review of this app.
customer service 0/10.
chat bot 0/10.
my direct deposit still has yet to hit my account and i have proof of paystub and monzo said that my money hasn't ""reflected in my account"".
•••••
if you have your paystub, you obviously should have money...so now we are here.
calling customer service and they will say you've ""failed verification process"" which is literally your name/birthday so i don't see how you fail to verify yourself....
then send you to a chat bot who will send same response answers over and over again without ever helping you resolve your issue at hand. this is the most poorly made app and would never trust them with any of my information again.
you won't speak to a fluent english speaker either so don't bother.
i got treated so poorly by customer service and never got my direct deposit into my account and customer service literally argued with me about where my paycheck was supposed to go and even blamed my employer who already sent out paycheck to others who recieved theirs but not me!? hmmmm...
i am undergoing an investigation with my lawyer at this point because my money ""disappeared"" in thin air.
my employer showed proof of paystub sent to my banking account with monzo and still monzo customer service employees say they do not know where my money is.
so my money i worked for just disappeared into thin air apparently...
i do not advise downloading or even trying because monzo will steal your money but if that is what you are into, go ahead and download.
its not defemation of character if its true and this is as true as one can get. monzo is a joke and will be hearing from my lawyer.",transaction_issues,2,appstore,High,303
monzo,unknown,"I've been a huge supporter of Monzo since they launched the U.S. app. It's come a long way and I've been very impressed and happy with the progression.
Despite it being the top requested feature they still don't have a way to cash a check.
Although this has inconvenienced me semi-regularly, I kept holding out for a day that l'd be able to cash a check in the app. Now they are going to be charging for features that l've had access to since the beta. The app will become somewhat useless to me since l'm not going to pay $10/mo for the stupid ""pro"" features it includes—and STILL, there's no way to cash a check.
Monzo is trying to cash in on their users naivety, hoping they won't notice the number one requested feature from the beta is still yet to be seen. Well, I noticed. So bye.","i've been a huge supporter of monzo since they launched the u.s. app. it's come a long way and i've been very impressed and happy with the progression.
despite it being the top requested feature they still don't have a way to cash a check.
although this has inconvenienced me semi-regularly, i kept holding out for a day that l'd be able to cash a check in the app. now they are going to be charging for features that l've had access to since the beta. the app will become somewhat useless to me since l'm not going to pay $10/mo for the stupid ""pro"" features it includes—and still, there's no way to cash a check.
monzo is trying to cash in on their users naivety, hoping they won't notice the number one requested feature from the beta is still yet to be seen. well, i noticed. so bye.",product_&_feature_feedback,1,appstore,Low,146
monzo,unknown,"The app is fine, but after closing the account my external debit card (the one that I have sent money to before closing) was compromised and now I have to deal with unauthorized charges in my other bank. l've never used that card anywhere except Monzo so you guys better work on this issue.","the app is fine, but after closing the account my external debit card (the one that i have sent money to before closing) was compromised and now i have to deal with unauthorized charges in my other bank. l've never used that card anywhere except monzo so you guys better work on this issue.",account_access_&_security_issues,1,appstore,High,54
monzo,unknown,"Banking with them for a year so, terrible service and unorganized system. You would have to wait hours even days and/or weeks if It gets to the point. Useless phone number that you can't even talk to a human mostly
""call volumes are high"" responses when you attempt to reach out . Lastly they can close your account but not tell you exactly why !
Shameful!","banking with them for a year so, terrible service and unorganized system. you would have to wait hours even days and/or weeks if it gets to the point. useless phone number that you can't even talk to a human mostly
""call volumes are high"" responses when you attempt to reach out . lastly they can close your account but not tell you exactly why !
shameful!",customer_support_experience,1,appstore,Medium,64
monzo,uk,"Trying to apply for an account, which can only be done on the app, but not able to due to only having electronic version of UK visa.
I'm a new UK resident and have a visa, but they have gone away from physical versions.
There is no option to login using the UK immigration app to prove identity.","trying to apply for an account, which can only be done on the app, but not able to due to only having electronic version of uk visa.
i'm a new uk resident and have a visa, but they have gone away from physical versions.
there is no option to login using the uk immigration app to prove identity.",account_access_&_security_issues,2,appstore,High,56
monzo,unknown,"We meet all the eligibility requirements, but got rejected. The app won't give you a reason why we've been rejected and there's no email address to get help.","we meet all the eligibility requirements, but got rejected. the app won't give you a reason why we've been rejected and there's no email address to get help.",kyc,1,appstore,Medium,28
monzo,unknown,"Please do yourself a favor and don't try this app. Everything is fine until you dispute unauthorized transactions and they do not refund your funds, but close your account-horrible customer service. I had the most awful experience with this mobile banking. I sent a complaint to the bank regulator and I'm almost going to court to be able to recover my money. Monzo doesn't care about customers but Money. So try out other better options to do business with.","please do yourself a favor and don't try this app. everything is fine until you dispute unauthorized transactions and they do not refund your funds, but close your account-horrible customer service. i had the most awful experience with this mobile banking. i sent a complaint to the bank regulator and i'm almost going to court to be able to recover my money. monzo doesn't care about customers but money. so try out other better options to do business with.",transaction_issues,1,appstore,High,79
monzo,unknown,"WHY WOULD YOU SWITCH TO A SUBSCRIPTION PLAN?? EVERY FEATURE THAT WE GOT FOR SO LONG FOR FREE ARE NOW 10 BUCKS A MONTH.::
Please fix it or make it more worth paying for the subscription","why would you switch to a subscription plan?? every feature that we got for so long for free are now 10 bucks a month.::
please fix it or make it more worth paying for the subscription",product_&_feature_feedback,1,appstore,Low,35
monzo,unknown,"If you hate looking at money and budgets, this is the best option. I hate budgeting and am very forgetful. I try to stay on top of it but struggle. Monzo pots is the only thing that helps me pay bills on time and without having to think about it or over drafting my account. Most simple and easy to understand option I have found. Worth a try for any ADHDer sick of forgetting payments and overdraft nightmares.","if you hate looking at money and budgets, this is the best option. i hate budgeting and am very forgetful. i try to stay on top of it but struggle. monzo pots is the only thing that helps me pay bills on time and without having to think about it or over drafting my account. most simple and easy to understand option i have found. worth a try for any adhder sick of forgetting payments and overdraft nightmares.",financial_products,1,appstore,Low,78
monzo,unknown,Great banking and budgeting app. Is there gonna be an iPad app in the future?,great banking and budgeting app. is there gonna be an ipad app in the future?,general_inquiries,4,appstore,Low,15
monzo,us,"Simple was special, but like everything special it was violently obliterated by a monster. I've tried almost everything out there and few, if any came close. I used Monzo while living in the UK and, even in its infancy there, it was beautiful. Then it came here and was initially very rough and a far cry from its UK counterpart. It has now caught up and is really quite lovely. However, I have a few shortcoming to note: mobile check deposit (seriously, this should have been a first order feature); second, it needs more than just a mobile app (the iPad copy and paste does not count), at least make a web app you can shove onto the iPad as well; next, please add widgets; also, I had this gripe in the UK too, and that's the card, would it kill you to allow some colour options?; and finally, digital currency support would be nice, MetaMask, Coinbase, whatever, just some level of support would be nice, though I know that's a complicated ask in the US.","simple was special, but like everything special it was violently obliterated by a monster. i've tried almost everything out there and few, if any came close. i used monzo while living in the uk and, even in its infancy there, it was beautiful. then it came here and was initially very rough and a far cry from its uk counterpart. it has now caught up and is really quite lovely. however, i have a few shortcoming to note: mobile check deposit (seriously, this should have been a first order feature); second, it needs more than just a mobile app (the ipad copy and paste does not count), at least make a web app you can shove onto the ipad as well; next, please add widgets; also, i had this gripe in the uk too, and that's the card, would it kill you to allow some colour options?; and finally, digital currency support would be nice, metamask, coinbase, whatever, just some level of support would be nice, though i know that's a complicated ask in the us.",product_&_feature_feedback,4,appstore,Low,176
monzo,unknown,My account got hacked I have been trying to contact them about it I called them no answer chat support is limited also the calls I emailed and nothing,my account got hacked i have been trying to contact them about it i called them no answer chat support is limited also the calls i emailed and nothing,account_access_&_security_issues,3,appstore,High,29
monzo,unknown,They legit have the worst customer support you can't reach them in chat if it glitches ..and if that does happen you can't call! The number provided no one answers,they legit have the worst customer support you can't reach them in chat if it glitches ..and if that does happen you can't call! the number provided no one answers,customer_support_experience,2,appstore,Medium,30
